ACCOUNT_ID,degree_centrality,betweenness_centrality,pagerank,clustering_coefficient,IS_FRAUD,aml_risk_score,aml_alert,final_aml_score,final_aml_alert
9975,0.008801760352070413,0.0013147437095221216,0.0007813311163081502,0.004440961337513062,True,0.0037667879464429086,False,0.004515489610697738,True
2775,0.0014002800560112022,0.0002358284379174783,5.8355814451411226e-05,0.0,False,0.0005260865548606342,False,0.0006425317166700065,False
9998,0.01820364072814563,0.011414407458020196,0.0012648363257767642,0.003538175046554935,True,0.010633639971462614,False,0.011312563298475157,True
9968,0.007301460292058411,0.0012024981479464448,0.0005795983262892148,0.003424657534246575,False,0.003129822765478602,False,0.0037397189798897986,True
9979,0.009801960392078415,0.0017104184303250926,0.0008932330640926507,0.004839049021670524,True,0.004287307004739144,False,0.005096461200914477,True
9527,0.0015003000600120023,4.732792851444861e-05,0.00010667300573730481,0.0,False,0.0004903557905568411,False,0.0006356530037065965,False
5515,0.000600120024004801,5.305926314182899e-06,4.294120851964376e-05,0.0,False,0.00019074661943104218,False,0.000250228029200104,False
361,0.0008001600320064013,7.160092999990373e-05,3.003394912941219e-05,0.0,False,0.00027469517142776433,False,0.00034755108162841413,False
9261,0.0034006801360272057,0.0008203615290730633,6.469492885759032e-05,0.0053475935828877,True,0.0018960469964976751,False,0.0021540788571930893,True
2626,0.0014002800560112022,0.00021200785192240483,7.447754113245571e-05,0.01098901098901099,True,0.0016186837646999129,False,0.0017375109851087926,False
8184,0.002000400080016003,0.00035270091222648544,4.2695927729438495e-05,0.0,False,0.0007497395744412829,False,0.0009145094912202346,False
8545,0.0008001600320064013,9.529757822717605e-05,9.770694384918912e-05,0.0,False,0.0002977084296626286,False,0.0003681946750405512,False
9466,0.0021004200840168035,0.0022364826918917836,0.00022614406571123835,0.010526315789473684,True,0.0026225794940513704,False,0.0026089732332638723,True
4705,0.0013002600520104022,0.0002731042631668832,9.360113494714164e-05,0.0641025641025641,False,0.006928296358115712,False,0.0070310119370000645,True
9310,0.0035007001400280055,0.003056730981239,0.00030613100753081117,0.007575757575757576,True,0.0030917043935859215,False,0.003136101309464822,True
9797,0.0072014402880576115,0.004402944567697093,0.0002104270350353078,0.004024144869215292,True,0.004366109807424711,False,0.004645959379460764,True
6997,0.0010002000400080016,8.195077591308307e-05,7.464881506131782e-05,0.044444444444444446,True,0.004792214529824342,False,0.0048840394562338334,True
3972,0.0007001400280056011,8.107711649115655e-05,4.89861011902435e-05,0.0,False,0.00025227007523619165,False,0.0003141763663876361,False
4325,0.0011002200440088017,5.6329740747961954e-05,4.478115927133117e-05,0.0,False,0.0003615541413560915,False,0.0004659431716821755,False
6824,0.0008001600320064013,2.4585138957989557e-05,5.615574536435599e-05,0.0,False,0.0002611132142579874,False,0.0003386707035628286,False
3150,0.0014002800560112022,0.0002473068824479058,4.542351129759729e-05,0.038461538461538464,True,0.004374245318195889,False,0.0044895426355522185,True
9394,0.003200640128025605,0.0008372515616579054,0.0002190488193138118,0.012903225806451613,True,0.0026292250075787673,False,0.0028655638642155375,True
7425,0.0010002000400080016,7.584955667106527e-05,8.0114465148063e-05,0.0,True,0.00034642272770043917,False,0.0004388577760341328,False
9047,0.004000800160032006,0.005446541727942712,0.0008111444554741155,0.0033613445378151263,False,0.003877220084063023,False,0.0037326459272719516,True
1638,0.0010002000400080016,9.234361863319528e-05,3.9891679508850556e-05,0.0,False,0.0003449757953574487,False,0.00043576143749492934,False
1996,0.0005001000200040008,1.4824523258813651e-05,3.443164234424631e-05,0.0,False,0.00016284614377357496,False,0.00021137369344809368,False
4154,0.0015003000600120023,0.0002563449123140064,5.345363507671565e-05,0.0,False,0.0005633187099445464,False,0.0006877142247143461,False
3386,0.001200240048009602,0.00034135751788411583,5.948789067789727e-05,0.0,False,0.0005085125996921063,False,0.000594400852704655,False
2509,0.0003000600120024005,2.591508467012537e-06,2.516887190185301e-05,0.0,False,9.608838136789576e-05,False,0.00012583523172143455,False
5506,0.0005001000200040008,3.52174350841296e-05,3.671946469494298e-05,0.0,False,0.0001714608729738407,False,0.0002179491314658278,False
7482,0.0009001800360072014,1.6836070995025904e-05,7.451557913495854e-05,0.0,False,0.0002916915550271625,False,0.00038002595152838005,False
14,0.0003000600120024005,8.134258459355988e-07,2.6053773364256545e-05,0.0,False,9.555412861194568e-05,False,0.0001254787872275922,False
7000,0.0023004600920184036,0.0007724740551357605,0.0006889510492157834,0.010526315789473684,False,0.0021895494384503505,False,0.002342348042138615,True
2909,0.0005001000200040008,2.1341275236136296e-05,3.952741725728183e-05,0.0,False,0.0001664719995471111,False,0.00021434787402389757,False
1593,0.00040008001600320064,4.059711147729563e-05,3.038942888788013e-05,0.0,False,0.00014234073516945444,False,0.00017828902562204497,False
1338,0.0009001800360072014,9.023713354450065e-05,5.6495328895146225e-05,0.0,False,0.0003174479299989899,False,0.00039844222024526,False
8583,0.0009001800360072014,4.7110039335495704e-05,9.293533110966949e-05,0.0,True,0.0003074850927582926,False,0.0003927920924254632,False
8553,0.0011002200440088017,6.638768362548657e-06,0.00016106154611523652,0.0,False,0.00036493382977070723,False,0.00047429195733533254,False
8413,0.0013002600520104022,0.00010740569925819012,0.0002325629126516489,0.0,False,0.0004795528778367265,False,0.0005988383131119477,False
8255,0.003100620124024805,0.001490127458317569,0.0005572622919763274,0.005291005291005291,False,0.0021667900080302636,False,0.0023278392746009873,True
7708,0.002000400080016003,0.00010905510832272757,9.884741076018654e-05,0.0,False,0.0006635115494859293,False,0.0008526460466552568,False
5130,0.0018003600720144029,0.0015856201704463786,9.790996275196437e-05,0.026143790849673203,True,0.0038083171673005856,False,0.003829791157457388,True
7211,0.002000400080016003,0.0022778788753017075,8.896243224200045e-05,0.0,False,0.001529064060573884,False,0.0015013161810453134,False
9178,0.0034006801360272057,0.00045136095480584803,0.0001862423175685125,0.005681818181818182,True,0.0018061787044260217,False,0.0021011106225481578,True
4484,0.00040008001600320064,1.7199074301655824e-05,3.413365433988053e-05,0.0,False,0.00013373036538959863,False,0.00017201845955975315,False
8358,0.0023004600920184036,0.0003120309634503749,0.00010364857297934041,0.003952569169960474,False,0.0012309370445775865,False,0.0014297799574343895,False
5046,0.0015003000600120023,0.00017350023969997863,4.6864554261319374e-05,0.0,False,0.0005288630247358559,False,0.0006615430067670584,False
8458,0.0018003600720144029,0.0011864499641210699,0.00020259929136006601,0.022058823529411766,True,0.0032610902184659393,False,0.0033224812292552723,True
147,0.0005001000200040008,2.484320878478828e-05,2.4011791743109684e-05,0.0,False,0.0001647696478637375,False,0.00021229532898565874,False
3510,0.000600120024004801,3.5221452460144806e-06,3.832238553486843e-05,0.0,False,0.00018910934240681977,False,0.0002487691302826984,False
5557,0.0005001000200040008,2.2409831806290935e-05,3.953191489511209e-05,0.0,False,0.00016690032170273904,False,0.00021466934052251002,False
7934,0.0010002000400080016,4.9563084122839926e-05,6.27224399589019e-05,0.0,False,0.0003324297336433168,False,0.000427493429231833,False
9819,0.0026005201040208044,0.00025052108278266296,0.00024589028553213187,0.006153846153846154,False,0.0015449271368103484,False,0.0017799270389341625,False
5804,0.0009001800360072014,6.330716085980049e-05,0.0001758530412034349,0.0,True,0.0003305474833867676,False,0.00041423477090150776,False
7803,0.0009001800360072014,1.0046288474113971e-05,7.168798601438904e-05,0.1111111111111111,True,0.011399521234505796,False,0.011488534609259105,True
8589,0.0013002600520104022,6.184322228718823e-05,0.0001493867664760915,0.07692307692307693,True,0.008137000350120906,False,0.008260842033093229,True
7072,0.001900380076015203,0.000986247171430695,5.992236039317033e-05,0.0,False,0.000976597363455473,False,0.0010680106539139238,False
9971,0.010902180436087218,0.006526905530087303,0.0020147947254485,0.0029421945309795776,True,0.006578594741048745,False,0.007016122231648736,True
7596,0.0011002200440088017,0.002039235734020945,8.180847179888592e-05,0.044444444444444446,False,0.00560656644561524,False,0.005512664876614026,True
6014,0.0016003200640128026,0.00034764712294093773,3.621144222282e-05,0.0,False,0.0006263971568247798,False,0.0007516644509319664,False
9654,0.005701140228045609,0.005773750662314261,0.0002318938204295895,0.00808080808080808,True,0.004874301905506113,False,0.004867040862079248,True
9259,0.0033006601320264054,0.001992443127484309,0.00011151435175066652,0.005681818181818182,False,0.002377659979133597,False,0.0025084816795878065,True
2584,0.0008001600320064013,2.6565620323286042e-05,8.405176729197888e-05,0.0,False,0.00026748461118963055,False,0.0003448440523579421,False
8965,0.0009001800360072014,0.00011763695194645204,4.9784142105598884e-05,0.027777777777777776,True,0.003104843397779639,False,0.003183097706185714,True
9416,0.0015003000600120023,1.8620214859538298e-05,9.76795700724152e-05,0.0,False,0.000477074017961899,False,0.0006252420024771455,False
9999,0.021704340868173636,0.015275516328190289,0.001797545608401653,0.003607911323625299,True,0.013341809045771067,False,0.013984691499769402,True
3986,0.0007001400280056011,0.00010006747478320876,0.00011643417812557508,0.0,False,0.00027335583394007886,False,0.0003333630892623181,False
9440,0.0013002600520104022,0.00015883988829637255,0.00010638761794909516,0.0,True,0.0004748914945114887,False,0.0005890335108828917,False
2423,0.00040008001600320064,1.0273866502223561e-05,2.7897145276669344e-05,0.0,False,0.00012971298045718347,False,0.0001686935954072812,False
7543,0.0007001400280056011,5.33557383161132e-05,7.40519154665638e-05,0.0,False,0.00024619468682143835,False,0.0003108731157903872,False
107,0.00040008001600320064,2.3002642142540123e-06,2.4438042734286635e-05,0.0,False,0.0001258317190335191,False,0.0001656096942124138,False
7970,0.001200240048009602,0.00010807000759534383,7.313633479438816e-05,0.0,False,0.0004179272843998957,False,0.0005271442884413216,False
9171,0.003100620124024805,0.0008985548852988193,7.524135894933371e-05,0.0,False,0.001304656263116836,False,0.0015248627869894347,False
9392,0.003700740148029606,0.0007037823116047844,9.064050639103537e-05,0.003003003003003003,False,0.001710163370629303,False,0.002009859154271785,False
5408,0.0007001400280056011,1.0476542345693582e-05,4.809683503916129e-05,0.0,False,0.00022385199234779002,False,0.0002928183409137808,False
2238,0.0011002200440088017,9.267282861320897e-05,9.472588084012699e-05,0.0,False,0.00038608032081594945,False,0.00048683504235550877,False
6976,0.0009001800360072014,0.00021056769781398402,5.914274089157128e-05,0.10714285714285714,True,0.011080395352391782,False,0.011149356586211105,True
9739,0.007101420284056812,0.00570184209672482,0.0002892109014868541,0.0033126293995859213,True,0.0048002680441629345,False,0.004940225862896134,True
2523,0.00020004000800160032,1.6195334790913466e-07,3.299703997829851e-05,0.0,False,6.667619173530345e-05,False,8.666399720067258e-05,False
447,0.0005001000200040008,1.449577861133004e-05,7.316319792727711e-05,0.0,False,0.00017046095703118766,False,0.00021902138117045475,False
4537,0.0010002000400080016,3.3684127827786135e-05,0.00022367922438883906,0.1111111111111111,True,0.011469380619122393,False,0.011566032210340416,True
275,0.0008001600320064013,3.2410940558044036e-05,0.0002385702860433276,0.0,False,0.0003007264430338035,False,0.00037750135217863925,False
9421,0.0021004200840168035,0.00013481756000365705,0.0005259770925579088,0.005263157894736842,False,0.0013155642571917698,False,0.0015121245095930844,False
6252,0.0018003600720144029,0.002282144548034834,0.00111036700402945,0.0,False,0.0016750392416241444,False,0.0016268607940221015,False
7503,0.000600120024004801,1.6710819851021766e-05,4.7228149828377104e-05,0.0,False,0.0001961659651075244,False,0.00025450688552290234,False
7197,0.002000400080016003,0.00022900070270282075,0.00011144285080693709,0.011695906432748537,False,0.0018835995185221704,False,0.0020607394562534888,False
572,0.0005001000200040008,3.28845248195195e-06,0.0003097561826586989,0.0,False,0.0002132966235257208,False,0.00026297778027792567,False
4859,0.0013002600520104022,8.803122421251338e-05,0.0005664169127831365,0.0,True,0.0005385738878447533,False,0.0006597967706245423,False
2546,0.0007001400280056011,3.057602138864514e-05,0.00011350955573568303,0.0,False,0.000244974328104275,False,0.0003119307287659706,False
8650,0.0030006001200240046,0.00308903813008333,0.0007223635246616754,0.0024630541871921183,False,0.0025265734116920804,False,0.0025177296106861477,True
455,0.0003000600120024005,1.7167562386328879e-06,3.852089914118646e-05,0.0,False,9.840888592441058e-05,False,0.00012824321150078734,False
9701,0.006901380276055211,0.009767331004831023,0.0009854234996913513,0.007459207459207459,True,0.006920351930607988,False,0.006633756857730409,True
4468,0.000600120024004801,2.4094653215350222e-05,6.038970006516979e-05,0.0,False,0.00020175180850061432,False,0.00025935434557955943,False
4586,0.0011002200440088017,6.879763670539124e-05,8.585562893265544e-05,0.1111111111111111,True,0.01148586730478244,False,0.011589009545512782,True
1600,0.001200240048009602,0.00016183201189424543,0.00011376605193889967,0.1111111111111111,True,0.01155866914065947,False,0.011662509944271007,True
6424,0.00040008001600320064,1.9175119606223433e-05,3.252044883477268e-05,0.0,False,0.00013419814241040409,False,0.00017228863205010183,False
9672,0.0058011602320464095,0.0031673339475579215,0.0004309405818063623,0.007407407407407408,False,0.0038342105057391045,False,0.004097593134187953,True
1594,0.00040008001600320064,7.702482954695541e-06,3.185981555351988e-05,0.0,True,0.00012947696109354238,False,0.0001687147143983929,False
3937,0.000600120024004801,2.641037221055189e-06,0.0004695951563922054,0.0,False,0.00027501145336830343,False,0.00033475935204667806,False
3445,0.0005001000200040008,3.5672199745056856e-06,5.203665431602178e-05,0.0,False,0.00016186422485420688,False,0.0002115175048571564,False
4383,0.0015003000600120023,0.00020265579951063485,0.00018989465188706052,0.0,False,0.0005691312681852667,False,0.0006988956942354035,False
8431,0.0015003000600120023,0.00023123361557784907,0.0001727165586102261,0.0,False,0.0005771267759567856,False,0.0007040334204002009,False
9366,0.004200840168033607,0.0014122875475116028,0.0005340145841709847,0.0,False,0.00193196998624892,False,0.002210825248301121,True
577,0.00040008001600320064,3.2805845871476083e-06,0.00010978319249664803,0.0,False,0.00014329287713514882,False,0.00018297282027675418,False
5691,0.0015003000600120023,0.00017917339036253928,0.0001352936515490978,0.01098901098901099,False,0.0016477192033595351,False,0.0017798318703244815,False
2497,0.00040008001600320064,2.6009128152083347e-05,4.621940085355636e-05,0.0,False,0.0001396715362325048,False,0.00017707862501761655,False
3329,0.0010002000400080016,0.00023123685818374936,9.783439396276951e-05,0.0,False,0.00041212163406845415,False,0.0004890179522508793,False
6460,0.0008001600320064013,2.9078689446833007e-05,7.06190794260911e-05,0.0,False,0.0002658033012658718,False,0.00034291143552182867,False
8321,0.0027005401080216042,0.0011629262590735839,0.0003530130337092711,0.0,False,0.001345935142777769,False,0.001499696527672571,False
3547,0.0007001400280056011,7.079512235197593e-06,0.00012367301034552138,0.0,False,0.00023760841536486364,False,0.000306914466941904,False
7154,0.0023004600920184036,0.0027209469951176486,0.000708893061606168,0.0,False,0.0019202954379738141,False,0.0018782467476638896,False
7435,0.0005001000200040008,3.1952250311450546e-06,4.218046564338379e-05,0.0,False,0.00015974418914233503,False,0.0002094346686396206,False
9894,0.004600920184036807,0.0030560343039560483,0.0007916827879362304,0.004830917874396135,False,0.003244118121820321,False,0.003398606709828397,True
1731,0.0008001600320064013,0.00011547744592399556,3.053339742221158e-05,0.0,False,0.0002923456674559609,False,0.00036081392606420154,False
3951,0.0007001400280056011,1.3845683455098635e-05,9.945027537521425e-05,0.0,False,0.00023547033685876264,False,0.0003040997713138129,False
3797,0.0010002000400080016,6.1022658978147104e-06,2.3998554235243498e-05,0.15555555555555556,False,0.015862856184764133,False,0.015962265962175152,True
7669,0.0023004600920184036,0.0007194528524612363,8.205648818802396e-05,0.0,False,0.0009943304662276202,False,0.0011524311901833372,False
7914,0.0011002200440088017,9.488662299681059e-06,8.620061989786517e-05,0.0,False,0.00035110160210208595,False,0.00046017474027299805,False
6085,0.001900380076015203,0.0012004563687153637,5.9917835007141247e-05,0.0,False,0.0010622801372921346,False,0.0011322725080221184,False
4747,0.0014002800560112022,0.00010275867247359899,3.490596708772377e-05,0.01098901098901099,False,0.0015670697781114441,False,0.0016968219164652043,False
1418,0.00040008001600320064,1.1386144609136307e-05,4.1523747831870636e-05,0.0,False,0.00013288321221098883,False,0.0001717525993503953,False
3149,0.001200240048009602,0.00022248085753363725,7.464321923165106e-05,0.0,False,0.00046399300126266565,False,0.0005617689203102622,False
6462,0.0009001800360072014,8.064350018177194e-05,0.00010385828340142282,0.03571428571428571,True,0.003894511638983725,False,0.003976465292566268,True
8102,0.0021004200840168035,0.0003225665386311224,0.00010764551628663213,0.005263157894736842,False,0.0013069975333885007,False,0.0014847828879270687,False
8944,0.0013002600520104022,0.00016330791932758526,7.158496548795712e-05,0.0,True,0.00046971817643174616,False,0.000583413389700028,False
7662,0.0026005201040208044,0.000884924146288122,0.00022538141019318996,0.0036231884057971015,True,0.0015415208123398382,False,0.0017130804081131063,False
5599,0.0007001400280056011,2.576197246547191e-05,5.297767305133747e-05,0.0,False,0.0002309423319981366,False,0.0002983801375521495,False
7033,0.001900380076015203,0.0002757659787647842,0.00017509510656118918,0.007352941176470588,False,0.0014507335532697712,False,0.001613194962994813,False
6049,0.0015003000600120023,7.257805317820736e-05,3.2431649774785845e-05,0.0380952380952381,True,0.004295131378753651,False,0.0044379035794370305,True
7098,0.0022004400880176033,0.0012147609295165218,0.00013773369172125774,0.009523809523809525,False,0.0021259640889370935,False,0.002224532004787202,True
8157,0.0026005201040208044,0.0007135355348238322,0.0001746465931440526,0.03666666666666667,True,0.004767166230431252,False,0.0049558646873509495,True
9441,0.001200240048009602,0.00011875773107457341,0.00015091887069798723,0.0,False,0.00043775888097230737,False,0.0005459071126658102,False
9430,0.002000400080016003,0.004056851121943582,0.0003521947872272683,0.0,False,0.002293299430227687,False,0.0020876543260349295,False
1378,0.0009001800360072014,4.477807874636327e-05,3.691868848905367e-05,0.0,False,0.00029534897999851644,False,0.0003808891757246003,False
9866,0.0033006601320264054,0.0007325859265070475,0.0004950491780636699,0.00946969696969697,False,0.0023292119427931715,False,0.0025860193633451076,True
5477,0.0005001000200040008,4.499738490613747e-06,5.440752471136321e-05,0.0,False,0.0001627114063397184,False,0.00021227143449105708,False
5028,0.0013002600520104022,0.000165119770150437,5.428504523463707e-05,0.0,False,0.00046698293271022287,False,0.0005804969608962195,False
4720,0.0016003200640128026,0.00020835729052412727,7.083031255560284e-05,0.04395604395604396,True,0.004973209393529009,False,0.005112405670877876,True
9273,0.004200840168033607,0.0016743930598477875,0.00014126307115018376,0.011614401858304297,True,0.0031197020744096636,False,0.0033723467852282457,True
4514,0.0007001400280056011,8.582425426286475e-05,5.971809133605638e-05,0.0,False,0.0002563153283740375,False,0.0003177469057483112,False
4393,0.0014002800560112022,0.00045012268095970037,9.435208375197203e-05,0.0,False,0.0006190035059376352,False,0.0007140192434427854,False
510,0.00020004000800160032,1.531411804493729e-07,2.0818126300738757e-05,0.0,False,6.423688413280759e-05,False,8.42255708149227e-05,False
9884,0.004700940188037608,0.00043956714187621306,0.0005844787151607392,0.005550416281221091,False,0.0022580462843160244,False,0.0026841835889321636,True
2541,0.0003000600120024005,1.8798538550423195e-06,8.69943921870781e-05,0.0,False,0.00010816882358015268,False,0.0001379868393948885,False
9992,0.01270254050810162,0.004975615477308604,0.0010212353359294233,0.002967741935483871,True,0.006302029604088199,False,0.007074722107167501,True
1752,0.0010002000400080016,2.4563667580022216e-05,6.555396878747423e-05,0.0,False,0.0003229962727919042,False,0.00042055991003470215,False
9542,0.0026005201040208044,0.0001258606509519998,0.0007746561392284587,0.016666666666666666,False,0.0026520981860994,False,0.0028995641314062803,True
3415,0.0007001400280056011,1.4898689711176154e-05,4.665644502799378e-05,0.0,False,0.00022533277329174955,False,0.00029385690712119207,False
9986,0.012002400480096018,0.006229761707791903,0.0017253491373199136,0.006442577030812325,True,0.007081952357690782,False,0.0076592162349211936,True
7995,0.0009001800360072014,3.2506913809425294e-07,6.846072948662554e-05,0.027777777777777776,False,0.003061653962132501,False,0.0031516394588194116,True
7947,0.0013002600520104022,0.0001800323151325545,0.00029219248435142137,0.08974358974358974,True,0.009494888412885403,False,0.009606911186573187,True
1576,0.00040008001600320064,5.82811067900962e-06,3.111789911443922e-05,0.3333333333333333,True,0.03346191216222878,True,0.0335013373527612,True
6707,0.002000400080016003,0.00021441977603447223,0.00011396134249375065,0.0,False,0.00070868020291734,False,0.000887278233315493,False
4407,0.000600120024004801,2.3243087200704232e-05,3.676394296927445e-05,0.0,True,0.00019668603067557686,False,0.00025437372435598655,False
9101,0.003700740148029606,0.0014705459882231827,0.00024405947154157565,0.0033613445378151263,False,0.002083386787787983,False,0.002306406203768625,True
7495,0.0009001800360072014,8.539909527309022e-06,0.00014192550387730028,0.0,False,0.00030185507538854406,False,0.00039101908803653335,False
9124,0.0034006801360272057,0.0012159095042138025,0.0003697978953076275,0.003787878787878788,False,0.001959315300343087,False,0.002177792363524427,True
4603,0.001200240048009602,0.00037372071612077506,3.2120548965442525e-05,0.0,False,0.000515984410644279,False,0.0005986363438331618,False
9136,0.0036007201440288058,0.0016468733286901362,0.0001447033218665468,0.0,False,0.0017679060390580056,False,0.0019632907205918725,False
9202,0.0035007001400280055,0.0006673968820180578,0.00023592302523020331,0.0035650623885918,True,0.0017208596387208452,False,0.0020041899645218404,False
5122,0.0013002600520104022,0.00017859755979013537,9.037410882198586e-05,0.0,False,0.000479591861283572,False,0.0005917581105055987,False
9985,0.009901980396079216,0.0039672372769340054,0.0012577266386154325,0.009467704607616242,True,0.0057558048180820776,False,0.006349279129996599,True
6634,0.0014002800560112022,0.0001035509358572939,4.324013452101597e-05,0.0,False,0.00047015241805048143,False,0.0005998253300658723,False
7458,0.000600120024004801,1.3015737708432913e-05,7.751600524576828e-05,0.0,False,0.0002007455033339671,False,0.0002594559319636039,False
6071,0.0016003200640128026,0.00031639279574799503,7.232605941071491e-05,0.008333333333333333,False,0.0014544516827185152,False,0.001582844409544996,False
2380,0.0011002200440088017,8.962208182098518e-05,6.325259735567275e-05,0.01818181818181818,True,0.002196747183583987,False,0.0022978069798027688,True
345,0.00040008001600320064,0.0,1.5001500150015004e-05,0.0,False,0.00012302430483096319,False,0.00016303230643128328,False
7253,0.0023004600920184036,0.0008003460070665983,0.00017779277864596923,0.004761904761904762,False,0.0015220254623518304,False,0.001672036870847011,False
7558,0.0011002200440088017,6.264344977945259e-05,6.591924421790092e-05,0.022222222222222223,False,0.002590529464180224,False,0.002694287123603159,True
5185,0.0017003400680136028,0.0006342159156767644,0.00014410353984509742,0.0,False,0.000792609094643806,False,0.00089922150987749,False
8563,0.0014002800560112022,5.5404111402568885e-05,0.00014485261492117987,0.01282051282051282,False,0.0017532674663999063,False,0.0018877550608607696,False
9113,0.003900780156031206,0.00335629336146168,0.00045799545792903984,0.002844950213371266,False,0.0028888455043169685,False,0.002943294183773921,True
9535,0.002000400080016003,4.765609843329789e-05,0.00019191159346527265,0.005847953216374269,False,0.0012423601037086015,False,0.0014376345018668722,False
6351,0.002000400080016003,0.002653289411255835,0.00046271389377322135,0.0196078431372549,False,0.003714762880987269,False,0.0036494739478632864,True
7144,0.0017003400680136028,0.00013386499266886118,6.31806590026091e-05,0.014705882352941176,False,0.0020468723845662646,False,0.002203519892100739,True
9883,0.00610122024404881,0.004267673682719495,0.00180027879393901,0.0022598870056497176,True,0.004123480005655215,False,0.004306834661788147,True
7593,0.0010002000400080016,7.628930093169364e-07,9.996897095077887e-05,0.0,False,0.0003203589633962831,False,0.0004203026780961515,False
9266,0.003700740148029606,0.002593487758427246,0.0003086904371229997,0.009523809523809525,True,0.0031617361875853327,False,0.0032724614265455688,True
1136,0.0010002000400080016,3.0461923591887416e-05,4.207283179682493e-05,0.0,True,0.00032065934779852045,False,0.0004176331594401319,False
2115,0.0010002000400080016,3.3613213366654895e-05,3.056305742672821e-05,0.0,False,0.0003196179088344081,False,0.0004162765914985428,False
9613,0.005001000200040008,0.0037973435867172368,0.000184430298950472,0.0017006802721088435,False,0.0032261915816998764,False,0.0033465572430321534,True
8414,0.0011002200440088017,2.2558567216215447e-05,7.614014551257519e-05,0.0,False,0.0003543174691916417,False,0.00046208361687090035,False
8874,0.0014002800560112022,1.648524893032576e-05,8.962007502419845e-05,0.0,False,0.00044460213138033066,False,0.0005829816120884184,False
